GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Actual engine % torque(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),CO₂ in g/km (Instantaneous)(g/km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Average)(g/km),Trip Distance(km),Fuel flow rate/minute(cc/min),Engine RPM(rpm),GPS Altitude(m),GPS Longitude(°),Fuel Level (From Engine ECU)(%),Accelerator PedalPosition D(%),Barometric pressure (from vehicle)(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Fuel Remaining (Calculated from vehicle profile)(%),Trip distance (stored in vehicle profile)(km),GPS Accuracy(m),GPS Latitude(°),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Litres Per 100 Kilometer(Long Term Average)(l/100km),Fuel flow rate/hour(l/hr),Accelerator PedalPosition E(%),Transmission Temperature(Method 3)(°C),0-100mph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Fuel pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Apr 24 17:48:14 CEST 2017,24-apr-2017 17:48:10.146,14.40654828,40.90182126,13.5,28.0,97.80000305175781,95.8,-0.459681,9.65330124,-0.306454,0.00463682,0.0,22.74509811,56.58390808,0.0,0.0,46.74373245,59,47.05882263,1.30000305,64.41202545,13.10964775,35.22253418,2139,97.80000305,14.4065485,20.7843132,33.33333206,14.06866074,15.8091135,9485.46777344,1.74045277,-0.04685841,0.98402661,-0.13123894,-0.01402645,86,-24.83232689,615.45147705,28,40.90182114,14.71000004,26,1346.17700195,48.59999847,49,4.47245979,2.11335206,34.11764908,86,0.0,0.0,0.0,22.35859489,1.76725018,22.34226227,4.47572947,63.1137352,159.84155273,63.15987396,-360.89508057,0.69869584,0.90830457,0.09075403,0.11178054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25612545,4.58277893,3.41737771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1542,0.0,0.0,0.0,27.4145298,35.4419899
Mon Apr 24 17:48:15 CEST 2017,24-apr-2017 17:48:11.177,14.40672016,40.90180439,13.5,29.0,97.80000305175781,96.2,0.459681,9.80652809,-0.306454,0.02023119,0.0,22.74509811,56.58390808,0.0,0.0,46.74373245,59,47.05882263,1.30000305,64.41202545,13.10964775,35.22253418,2139,97.80000305,14.40672016,20.7843132,33.33333206,14.06866074,15.8091135,9485.46777344,1.74045277,-0.01561947,0.98402661,-0.06876106,-0.01501738,86,-24.83232689,615.45147705,29,40.90180588,14.71000004,26,1347.39599609,48.59999847,49,4.47245979,2.11335206,34.11764908,86,0.0,0.0,0.0,22.35859489,1.76725018,22.34226227,4.47572947,63.1137352,159.84155273,63.15987396,-360.89508057,0.69869584,0.90830457,0.09075403,0.11178054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.19999695,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25612545,4.58277893,3.41737771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1543,0.0,0.0,0.0,27.4145298,35.4419899
Mon Apr 24 17:48:16 CEST 2017,24-apr-2017 17:48:12.156,14.40690298,40.90178151,14.0,30.0,97.80000305175781,96.9,-1.07258904,9.65330124,0.153227,0.0092054,0.0,17.25490189,58.20786285,0.0,0.0,45.43962097,57,47.05882263,0.39999771,64.37174225,13.14278507,36.22473907,2196,97.80000305,14.40690327,20.7843132,33.33333206,14.06866074,15.95415115,9485.46777344,1.88549042,-0.01561947,1.2339381,-0.09999999,0.23445851,86,-24.83454704,615.48461914,30,40.90178299,15.15999985,26,1348.44799805,50.39999771,50,4.47244167,2.17348433,34.11764908,86,0.0,0.0,0.0,22.35868645,1.71794522,22.34588432,4.4750042,63.12396622,164.4289856,63.16012955,-360.92880249,0.70013881,0.91018039,0.0930597,0.11173421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.90000153,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65402699,2.36045766,1.76019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1544,0.0,0.0,0.0,27.44665718,35.46875
Mon Apr 24 17:48:17 CEST 2017,24-apr-2017 17:48:13.141,14.4070854,40.9017613,14.25,33.0,98.30000305175781,97.2,-0.153227,9.80652809,0.76613498,0.02181369,0.0,17.25490189,58.20786285,0.0,0.0,45.43962097,57,49.41176605,0.39999771,64.37174225,13.14278507,36.22473907,2196,98.30000305,14.40708542,20.7843132,29.01960754,14.06866074,15.95415115,8238.14355469,1.88549042,-0.03123894,0.98402661,-0.08438052,-0.01501738,86,-24.83454704,615.48461914,33,40.9017601,15.15999985,26,1349.22998047,51.29999924,50,4.47244167,2.17348433,29.80392265,86,0.0,0.0,0.0,22.35868645,1.71794522,22.34588432,4.4750042,63.12396622,164.4289856,63.16012955,-360.92880249,0.70013881,0.91018039,0.0930597,0.11173421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19999695,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65402699,2.36045766,1.76019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1545,0.0,0.0,0.0,27.44665718,35.46875
Mon Apr 24 17:48:18 CEST 2017,24-apr-2017 17:48:14.148,14.40725957,40.90173798,14.75,35.0,98.30000305175781,97.3,-0.91936201,9.50007439,0.306454,-0.00756735,0.0,17.25490189,61.74132538,0.0,0.0,42.83910751,59,49.41176605,0.39999771,64.3261261,13.14278507,44.43382645,2108,98.30000305,14.40725994,20.7843132,29.01960754,14.06866074,15.08392429,8238.14355469,1.01526451,-0.06247788,0.92154866,-0.06876106,-0.07549202,86,-24.83734512,615.51806641,35,40.90173721,19.06999969,26,1350.45703125,53.09999847,48,4.47242355,2.66602945,29.80392265,86,0.0,0.0,0.0,22.358778,1.619627,22.34949303,4.47428131,63.13415909,174.41052246,63.16038895,-360.97091675,0.70195764,0.91254485,0.11483294,0.11174203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30000305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65402699,2.36045766,1.76019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1546,0.0,0.0,0.0,27.47585297,35.491745
Mon Apr 24 17:48:19 CEST 2017,24-apr-2017 17:48:15.150,14.40742731,40.90169859,14.25,35.0,98.4000015258789,99.3,-1.22581601,10.57266331,1.22581601,0.11113495,0.0,0,61.74132538,0.0,0.0,42.83910751,59,36.47058868,5.09999847,64.3261261,13.17624092,44.43382645,2108,98.40000153,14.40742683,20.7843132,19.2156868,14.06866074,15.08392429,4583.19238281,1.01526451,-0.12495576,1.07774341,0.02495576,0.0925081,86,-24.83734512,615.51806641,35,40.90169907,19.06999969,26,1351.36999512,51.29999924,48,4.47242355,2.66602945,29.80392265,86,0.0,0.0,0.0,22.358778,1.619627,22.34949303,4.47428131,63.13415909,174.41052246,63.16038895,-360.97091675,0.70195764,0.91254485,0.11483294,0.11174203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.30000305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65402699,2.36045766,1.76019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1547,0.0,0.0,0.0,27.47585297,35.491745
Mon Apr 24 17:48:20 CEST 2017,24-apr-2017 17:48:16.136,14.40758803,40.90169828,14.0,38.0,98.80000305175781,98.1,-0.459681,9.34684658,-0.153227,-0.02693301,0.0,0,61.74132538,0.0,0.0,42.83910751,59,36.47058868,5.09999847,64.3261261,13.17624092,44.43382645,2108,98.80000305,14.40758801,20.7843132,19.2156868,14.06866074,15.66407585,4583.19238281,1.59541512,-0.07809734,0.99964607,-0.08438052,0.00315631,86,-24.83734512,615.51806641,38,40.90169907,19.06999969,26,1352.41601562,50.39999771,48,4.47242355,2.66602945,19.2156868,86,0.0,0.0,0.0,22.358778,1.619627,22.34949303,4.47428131,63.13415909,174.41052246,63.16038895,-360.97091675,0.70195764,0.91254485,0.11483294,0.11174203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.09999847,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65402699,2.36045766,1.76019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1548,0.0,0.0,0.0,27.47585297,35.491745
Mon Apr 24 17:48:21 CEST 2017,24-apr-2017 17:48:17.152,14.40774303,40.90166969,13.75,36.0,98.69999694824219,99.3,-0.61290801,9.04039288,0,-0.05733585,0.0,13.72549057,90.26999664,0.0,0.0,0,61,36.47058868,5.5,64.19013214,13.20703506,0,1947,98.69999695,14.40774345,20.7843132,19.2156868,14.06866074,15.66407585,4583.19238281,1.59541512,-0.03123894,0.90592921,-0.13123894,-0.09268434,86,-24.83734512,615.54888916,36,40.90166855,18.86000061,28,1353.46704102,49.5,44,4.47240543,0,19.2156868,86,0.0,0.0,0.0,22.35886765,0,22.35309029,4.47356129,63.14432526,255,63.16064453,-360.97091675,0.70195764,0.91254485,0,0.1114583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.30000305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1549,0.0,0.0,0.0,27.49929047,35.50732422
Mon Apr 24 17:48:22 CEST 2017,24-apr-2017 17:48:18.141,14.4078919,40.90165002,13.5,37.0,98.5999984741211,99.1,-0.91936201,9.50007439,0,-0.00806874,0.0,13.72549057,90.26999664,0.0,0.0,0,61,48.23529434,5.5,64.19013214,13.20703506,0,1947,98.59999847,14.40789223,20.7843132,28.62745094,14.06866074,15.66407585,7483.94726562,1.59541512,-0.07809734,0.96840715,-0.11561947,-0.02799139,86,-24.83734512,615.54888916,37,40.90164948,18.86000061,28,1354.0880127,48.59999847,44,4.47240543,0,29.01960754,86,0.0,0.0,0.0,22.35886765,0,22.35309029,4.47356129,63.14432526,255,63.16064453,-360.97091675,0.70195764,0.91254485,0,0.1114583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09999847,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1550,0.0,0.0,0.0,27.49929047,35.50732422
Mon Apr 24 17:48:23 CEST 2017,24-apr-2017 17:48:19.141,14.40804416,40.90163349,13.0,38.0,98.80000305175781,98.8,-0.76613498,9.65330124,0,0.0061208,0.0,13.72549057,90.26999664,0.0,0.0,25.01746559,57,48.23529434,3.79999924,64.10749054,13.23668766,0,1904,98.80000305,14.40804386,20.7843132,28.62745094,14.06866074,15.2289629,7483.94726562,1.16030216,-0.07809734,0.98402661,-0.02190265,-0.00945631,86,-24.83734512,615.57855225,38,40.90163422,12.18999958,28,1355.46704102,46.79999924,43,4.47238731,0,29.01960754,86,0.0,0.0,0.0,22.3589592,0,22.35667801,4.47284365,63.15445709,255,63.16090012,-360.97091675,0.70195764,0.91254485,0,0.11119842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.80000305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1551,0.0,0.0,0.0,27.52124596,35.5210228
Mon Apr 24 17:48:24 CEST 2017,24-apr-2017 17:48:20.137,14.40818444,40.90159467,12.75,41.0,98.80000305175781,99.7,-0.61290801,9.04039288,0.153227,-0.05720383,0.0,0,90.26999664,0.0,0.0,25.01746559,57,37.64706039,3.79999924,64.10749054,13.23668766,0,1904,98.80000305,14.40818405,20.7843132,19.2156868,14.06866074,15.2289629,4728.23046875,1.16030216,-0.06247788,0.92154866,-0.08438052,-0.07588822,86,-24.83734512,615.57855225,41,40.90159607,12.18999958,25,1356.40100098,45.89999771,43,4.47238731,0,19.2156868,86,0.0,0.0,0.0,22.3589592,0,22.35667801,4.47284365,63.15445709,255,63.16090012,-360.97091675,0.70195764,0.91254485,0,0.11119842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69999695,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1552,0.0,0.0,0.0,27.52124596,35.5210228
Mon Apr 24 17:48:25 CEST 2017,24-apr-2017 17:48:21.151,14.40832315,40.9015785,0.0,44.0,98.69999694824219,0.0,0.153227,9.04039288,0.306454,-0.05878973,0.0,0,90.26999664,0.0,0.0,25.01746559,57,37.64706039,3.79999924,64.10749054,13.23668766,0,1904,98.69999695,14.40832329,20.7843132,19.2156868,14.06866074,15.2289629,4728.23046875,1.16030216,0.01561947,0.87469029,-0.06876106,-0.12431359,85,-24.83734512,615.57855225,44,40.901577,12.18999958,25,1357.31799316,0,43,4.47238731,0,19.2156868,86,0.0,0.0,0.0,22.3589592,0,22.35667801,4.47284365,63.15445709,255,63.16090012,-360.97091675,0.70195764,0.91254485,0,0.11094932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1553,0.0,0.0,0.0,27.52124596,35.5210228
Mon Apr 24 17:48:26 CEST 2017,24-apr-2017 17:48:22.170,14.40845408,40.9015688,0.0,46.0,98.5999984741211,0.0,0.153227,9.34684658,-0.459681,-0.02693301,0.0,23.52941132,90.26999664,0.0,0.0,0,61,37.64706039,39,63.97252274,13.26512527,0,1768,98.59999847,14.40845394,20.7843132,19.2156868,14.06866074,15.2289629,4728.23046875,1.16030216,-0.14057522,1.06212389,-0.17809734,0.00315631,85,-24.83734512,615.60699463,46,40.90156937,18.59000015,26,1358.34301758,0,39,4.47236919,0,19.2156868,86,0.0,0.0,0.0,22.35904884,0,22.36025238,4.47212839,63.1645546,255,63.1611557,-360.97091675,0.70195764,0.91254485,0,0.11094932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1554,0.0,0.0,0.0,27.53748322,35.52737045
Mon Apr 24 17:48:27 CEST 2017,24-apr-2017 17:48:23.145,14.40859455,40.90155079,0.0,50.0,98.80000305175781,0.0,0.76613498,8.58071232,-1.22581601,-0.0939846,0.0,23.52941132,90.26999664,0.0,0.0,0,61,45.88235474,39,63.97252274,13.26512527,0,1768,98.80000305,14.40859413,20.7843132,37.64706039,14.06866074,15.2289629,8760.27929688,1.16030216,-0.04685841,0.96840715,-0.19371681,-0.02560825,85,-24.83734512,615.60699463,50,40.90155029,18.59000015,26,1359.10205078,0,39,4.47236919,0,38.4313736,85,0.0,0.0,0.0,22.35904884,0,22.36025238,4.47212839,63.1645546,255,63.1611557,-360.97091675,0.70195764,0.91254485,0,0.11094932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1555,0.0,0.0,0.0,27.53748322,35.52737045
Mon Apr 24 17:48:28 CEST 2017,24-apr-2017 17:48:24.153,14.40871352,40.90152622,0.0,49.0,98.69999694824219,0.0,-1.22581601,9.34684658,-1.22581601,-0.01196337,0.0,23.52941132,42.43445206,0.0,0.0,62.33008575,62,45.88235474,42,63.96907425,13.29321671,38.41644669,1868,98.69999695,14.40871334,20.7843132,37.64706039,14.06866074,16.38926506,8760.27929688,2.32060432,0,0.95278758,-0.19371681,-0.04228742,85,-24.83984184,615.6350708,49,40.9015274,16.01000023,26,1360.32299805,0,42,4.47235107,2.30498672,38.4313736,85,0.0,0.0,0.0,22.3591404,2.35652661,22.36381721,4.47141552,63.1746254,119.87133789,63.1614151,-361.01309204,0.70358074,0.91465491,0.11941085,0.11096745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1556,0.0,0.0,0.0,27.55790901,35.53916168
Mon Apr 24 17:48:29 CEST 2017,24-apr-2017 17:48:25.146,14.40883962,40.90149877,0.0,51.0,98.80000305175781,0.0,-0.459681,9.65330124,-0.91936201,0.00858927,0.0,38.03921509,42.43445206,0.0,0.0,62.33008575,62,46.27450943,42,63.96907425,13.29321671,38.41644669,1868,98.80000305,14.40883923,20.7843132,38.82352829,14.06866074,16.38926506,11574.01171875,2.32060432,0.03123894,0.90592921,-0.16247788,-0.09107132,85,-24.83984184,615.6350708,51,40.90149689,16.01000023,26,1361.3659668,0,42,4.47235107,2.30498672,39.60784531,85,0.0,0.0,0.0,22.3591404,2.35652661,22.36381721,4.47141552,63.1746254,119.87133789,63.1614151,-361.01309204,0.70358074,0.91465491,0.11941085,0.11096745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1557,0.0,0.0,0.0,27.55790901,35.53916168
Mon Apr 24 17:48:30 CEST 2017,24-apr-2017 17:48:26.156,14.40895928,40.90145389,0.0,55.0,98.19999694824219,0.0,-0.61290801,9.65330124,-0.91936201,0.00945175,0.0,38.03921509,25.53882599,0.0,0.0,103.56557465,62,46.27450943,42,64.05208588,13.29321671,47.28040695,1868,98.19999695,14.40895939,20.7843132,38.82352829,14.06866074,17.25949097,11574.01171875,3.19083023,-0.06247788,1.01526546,-0.17809734,0.02052829,85,-24.84272575,615.6350708,55,40.90145493,17.75,26,1362.40197754,0,42,4.47232485,2.83682442,39.60784531,85,0.0,0.0,0.0,22.3592701,3.91552544,22.3688736,4.4704051,63.18890762,72.14356995,63.1617775,-361.05648804,0.70545542,0.91709197,0.13961869,0.111028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1558,0.0,0.0,0.0,27.55790901,35.53916168
Mon Apr 24 17:48:31 CEST 2017,24-apr-2017 17:48:27.136,14.40909056,40.90138905,0.0,57.0,97.80000305175781,0.0,-1.07258904,10.1129818,-0.76613498,0.05860442,0.0,35.68627548,25.53882599,0.0,0.0,103.56557465,62,47.05882263,46,64.05208588,13.32254982,47.28040695,2039,97.80000305,14.409091,20.7843132,38.82352829,14.06866074,17.25949097,11574.01171875,3.19083023,-0.09371682,1.01526546,-0.14685839,0.02100663,85,-24.84272575,615.66436768,57,40.90139008,17.75,26,1363.3260498,0,46,4.47232485,2.83682442,39.60784531,85,0.0,0.0,0.0,22.3592701,3.91552544,22.3688736,4.4704051,63.18890762,72.14356995,63.1617775,-361.05648804,0.70545542,0.91709197,0.13961869,0.111028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46199417,8.72267056,6.50449419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1559,0.0,0.0,0.0,27.58392143,35.55818176
Mon Apr 24 17:48:32 CEST 2017,24-apr-2017 17:48:28.140,14.40924361,40.90136939,12.5,52.0,97.4000015258789,103.5,-0.91936201,9.95975494,-0.61290801,0.04049414,0.0,35.68627548,25.53882599,0.0,0.0,103.56557465,62,47.05882263,46,64.05208588,13.32254982,47.28040695,2039,97.40000153,14.40924358,20.7843132,38.4313736,14.06866074,17.25949097,11951.109375,3.19083023,-0.10933629,0.98402661,-0.24057522,0.00035372,85,-24.84272575,615.66436768,52,40.901371,17.75,26,1364.42102051,45,46,4.47232485,2.83682442,39.60784531,85,0.0,0.0,0.0,22.3592701,3.91552544,22.3688736,4.4704051,63.18890762,72.14356995,63.1617775,-361.05648804,0.70545542,0.91709197,0.13961869,0.111028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46199417,8.72267056,6.50449419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1560,0.0,0.0,0.0,27.58392143,35.55818176
Mon Apr 24 17:48:33 CEST 2017,24-apr-2017 17:48:29.152,14.40941469,40.9013523,13.0,53.0,97.80000305175781,103.3,-0.76613498,9.34684658,-1.37904298,-0.01473671,0.0,21.17647171,29.74933624,0.0,0.0,88.90763855,61,47.05882263,3.20000076,64.1040802,13.3549099,46.45478439,2184,97.80000305,14.40941429,20.7843132,38.4313736,14.06866074,17.54956627,11951.109375,3.48090553,-0.07809734,0.98402661,-0.06876106,-0.01204758,85,-24.8456459,615.69677734,53,40.90135193,17.79999924,26,1365.45898438,46.79999924,50,4.47226524,2.787287,39.60784531,85,0.0,0.0,0.0,22.35956955,3.36134958,22.3806057,4.46806145,63.22205353,84.03767395,63.16262436,-361.10098267,0.70735306,0.91955894,0.13534972,0.11108155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.30000305,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56878471,9.37572193,6.99147463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1561,0.0,0.0,0.0,27.61549377,35.58439255
Mon Apr 24 17:48:34 CEST 2017,24-apr-2017 17:48:30.245,14.40957852,40.90133382,13.5,46.0,98.0999984741211,102.8,-1.83872402,10.1129818,0,0.06678587,0.0,21.17647171,29.74933624,0.0,0.0,88.90763855,61,50.98039246,3.20000076,64.1040802,13.3549099,46.45478439,2184,98.09999847,14.40957832,20.7843132,27.84313774,14.06866074,17.54956627,8180.12841797,3.48090553,-0.15619469,1.01526546,-0.08438052,0.02767994,85,-24.8456459,615.69677734,46,40.90133286,17.79999924,26,1366.37097168,48.59999847,50,4.47226524,2.787287,22.35294151,85,0.0,0.0,0.0,22.35956955,3.36134958,22.3806057,4.46806145,63.22205353,84.03767395,63.16262436,-361.10098267,0.70735306,0.91955894,0.13534972,0.11108155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.80000305,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56878471,9.37572193,6.99147463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1562,0.0,0.0,0.0,27.61549377,35.58439255
Mon Apr 24 17:48:35 CEST 2017,24-apr-2017 17:48:31.147,14.40976106,40.90134049,13.75,42.0,98.30000305175781,98.5,-1.68549705,9.65330124,-0.153227,0.01803571,0.0,21.17647171,49.13892746,0.0,0.0,53.82582474,62,50.98039246,3.20000076,64.08262634,13.3549099,46.58238983,2097,98.30000305,14.40976143,20.7843132,27.84313774,14.06866074,15.2289629,8180.12841797,1.16030216,-0.14057522,1.03088498,-0.09999999,0.04078091,85,-24.8485527,615.69677734,42,40.90134048,19.64999962,26,1367.43103027,49.5,50,4.47224665,2.79494333,22.35294151,85,0.0,0.0,0.0,22.35965919,2.03500414,22.38412285,4.46735954,63.23198318,138.81053162,63.16287994,-361.14807129,0.70924276,0.92201555,0.12217282,0.11110842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56878471,9.37572193,6.99147463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.28799438,1563,0.0,0.0,0.0,27.61549377,35.58439255
